time	V(n001)	V(n002)
3.548367851804619e-003	-5.984955e+000	-1.433943e-002
3.560086601804619e-003	-7.372609e+000	-1.281849e-002
3.571805351804619e-003	-8.720309e+000	-1.157480e-002
3.580733923233190e-003	-9.722945e+000	-1.077870e-002
3.589662494661762e-003	-1.068775e+001	-1.002413e-002
3.598591066090333e-003	-1.161473e+001	-9.311094e-003
3.607519637518904e-003	-1.250388e+001	-8.639582e-003
3.616448208947476e-003	-1.335520e+001	-8.009598e-003
3.625376780376047e-003	-1.416869e+001	-7.421141e-003
3.634305351804619e-003	-1.494435e+001	-6.874212e-003
3.649372316090333e-003	-1.615172e+001	-5.966830e-003
3.664439280376047e-003	-1.719541e+001	-5.075391e-003
3.679506244661762e-003	-1.807543e+001	-4.199895e-003
3.694573208947476e-003	-1.879177e+001	-3.340344e-003
3.709640173233191e-003	-1.934444e+001	-2.496736e-003
3.724707137518905e-003	-1.973342e+001	-1.669071e-003
3.739774101804619e-003	-1.995873e+001	-8.573506e-004
3.743680351804619e-003	-1.998423e+001	-6.441249e-004
3.747586601804619e-003	-1.999769e+001	-4.308663e-004
3.751492851804619e-003	-1.999911e+001	-2.175747e-004
3.755399101804619e-003	-1.998849e+001	-4.250260e-006
3.759305351804619e-003	-1.996584e+001	2.091072e-004
3.763211601804619e-003	-1.993116e+001	4.224975e-004
3.767117851804619e-003	-1.988443e+001	6.359208e-004
3.771024101804619e-003	-1.982575e+001	8.496541e-004
3.784974994661762e-003	-1.950601e+001	1.603974e-003
3.798925887518905e-003	-1.904840e+001	2.373983e-003
3.812876780376047e-003	-1.845292e+001	3.159681e-003
3.826827673233191e-003	-1.771959e+001	3.961068e-003
3.840778566090334e-003	-1.684839e+001	4.778144e-003
3.854729458947476e-003	-1.583932e+001	5.610908e-003
3.868680351804619e-003	-1.469239e+001	6.459361e-003
3.877608923233190e-003	-1.390144e+001	7.009710e-003
3.886537494661761e-003	-1.307360e+001	7.604616e-003
3.895466066090332e-003	-1.220887e+001	8.244079e-003
3.904394637518903e-003	-1.130727e+001	8.928098e-003
3.913323208947474e-003	-1.036878e+001	9.656674e-003
3.922251780376045e-003	-9.393402e+000	1.042981e-002
3.931180351804616e-003	-8.381143e+000	1.124750e-002
3.942899101804615e-003	-7.022560e+000	1.253737e-002
3.950711601804614e-003	-6.095232e+000	1.355668e-002
3.958524101804613e-003	-5.153221e+000	1.476644e-002
3.966336601804612e-003	-4.198796e+000	1.626130e-002
3.970242851804612e-003	-3.717645e+000	1.716461e-002
3.974149101804611e-003	-3.234255e+000	1.821450e-002
3.978055351804611e-003	-2.748916e+000	1.946236e-002
3.981961601804611e-003	-2.261922e+000	2.098860e-002
3.985867851804610e-003	-1.773565e+000	2.292808e-002
3.989774101804610e-003	-1.284140e+000	2.552994e-002
3.993680351804609e-003	-7.939417e-001	2.932684e-002
3.997586601804609e-003	-3.032649e-001	3.531834e-002
4.000000000000000e-003	-1.959435e-014	4.078452e-002
